player_id,player_name,player_url,position,year,games_played,snap_count,snap_percent,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles,fantasy_points,fppg,td_perc,usage_rate,rush_yp_att,rec_yp_tar,rec_yp_rec,yards_per_touch,catch_rate,team,season_age,season_age_bracket,position_rank,prev_year_fantasy_points
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2019,13,737,83.4,217,1003,6,73,52,438,2,0,218.10000000000002,16.77692307692308,0.027586206896551724,22.307692307692307,4.622119815668203,6.0,8.423076923076923,4.968965517241379,0.7123287671232876,NYG,23,Young,9,338.29999999999995
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,12,477,61.5,151,563,2,53,38,244,2,1,121.69999999999999,10.141666666666666,0.0196078431372549,17.0,3.728476821192053,4.60377358490566,6.421052631578948,3.9558823529411766,0.7169811320754716,NYG,25,Prime,28,12.4
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2020,2,67,50.4,19,34,0,9,6,60,0,0,12.4,6.2,0.0,14.0,1.7894736842105263,6.666666666666667,10.0,3.357142857142857,0.6666666666666666,NYG,24,Young,41,218.10000000000002
9900406,Alvin Kamara,https://dynastyleaguefootball.com/player/9900406/Alvin_Kamara,RB,2020,15,658,65.0,187,937,16,107,83,756,5,0,336.79999999999995,22.45333333333333,0.07142857142857142,19.6,5.010695187165775,7.065420560747664,9.108433734939759,5.758503401360544,0.7757009345794392,NO,26,Prime,1,207.5
9900406,Alvin Kamara,https://dynastyleaguefootball.com/player/9900406/Alvin_Kamara,RB,2018,15,656,65.7,194,883,14,105,81,709,4,0,307.70000000000005,20.513333333333335,0.06020066889632107,19.933333333333334,4.551546391752577,6.752380952380952,8.753086419753087,5.3244147157190636,0.7714285714285715,NO,24,Young,3,272.4
9900406,Alvin Kamara,https://dynastyleaguefootball.com/player/9900406/Alvin_Kamara,RB,2017,16,464,44.7,120,728,8,101,82,826,5,1,272.4,17.025,0.058823529411764705,13.8125,6.066666666666666,8.178217821782178,10.073170731707316,7.031674208144796,0.8118811881188119,NO,23,Young,1,
9900406,Alvin Kamara,https://dynastyleaguefootball.com/player/9900406/Alvin_Kamara,RB,2019,14,636,68.5,171,797,5,97,81,533,1,1,207.5,14.821428571428571,0.022388059701492536,19.142857142857142,4.6608187134502925,5.494845360824742,6.580246913580247,4.962686567164179,0.8350515463917526,NO,25,Prime,11,307.70000000000005
9900406,Alvin Kamara,https://dynastyleaguefootball.com/player/9900406/Alvin_Kamara,RB,2021,12,571,75.2,210,752,4,65,45,423,5,0,194.0,16.166666666666668,0.03272727272727273,22.916666666666668,3.580952380952381,6.507692307692308,9.4,4.2727272727272725,0.6923076923076923,NO,27,Prime,11,336.79999999999995
9900406,Alvin Kamara,https://dynastyleaguefootball.com/player/9900406/Alvin_Kamara,RB,2022,14,597,69.1,200,791,2,75,56,487,2,4,171.8,12.271428571428572,0.014545454545454545,19.642857142857142,3.955,6.493333333333333,8.696428571428571,4.647272727272727,0.7466666666666667,NO,28,Prime,20,194.0
17959,Derrick Henry,https://dynastyleaguefootball.com/player/17959/Derrick_Henry,RB,2020,16,704,65.7,378,2027,17,31,19,114,0,2,321.59999999999997,20.099999999999998,0.04156479217603912,25.5625,5.362433862433862,3.6774193548387095,6.0,5.234718826405868,0.6129032258064516,TEN,27,Prime,2,285.5
17959,Derrick Henry,https://dynastyleaguefootball.com/player/17959/Derrick_Henry,RB,2019,15,602,63.0,303,1539,16,25,18,206,2,3,285.5,19.033333333333335,0.054878048780487805,21.866666666666667,5.079207920792079,8.24,11.444444444444445,5.320121951219512,0.72,TEN,26,Prime,3,193.3
17959,Derrick Henry,https://dynastyleaguefootball.com/player/17959/Derrick_Henry,RB,2022,15,592,66.1,319,1429,13,40,32,379,0,3,268.8,17.92,0.036211699164345405,23.933333333333334,4.47962382445141,9.475,11.84375,5.036211699164346,0.8,TEN,29,Veteran,4,178.1
17959,Derrick Henry,https://dynastyleaguefootball.com/player/17959/Derrick_Henry,RB,2018,16,401,40.7,215,1059,12,18,15,99,0,1,193.3,12.08125,0.05150214592274678,14.5625,4.925581395348837,5.5,6.6,4.969957081545064,0.8333333333333334,TEN,25,Prime,9,129.5
17959,Derrick Henry,https://dynastyleaguefootball.com/player/17959/Derrick_Henry,RB,2021,8,411,71.0,219,937,10,20,18,154,0,0,178.1,22.2625,0.04184100418410042,29.875,4.2785388127853885,7.7,8.555555555555555,4.564853556485356,0.9,TEN,28,Prime,15,321.59999999999997
17959,Derrick Henry,https://dynastyleaguefootball.com/player/17959/Derrick_Henry,RB,2017,16,411,40.1,176,744,5,17,11,136,1,0,129.5,8.09375,0.031088082901554404,12.0625,4.2272727272727275,8.0,12.363636363636363,4.5595854922279795,0.6470588235294118,TEN,24,Young,9,99.2
17959,Derrick Henry,https://dynastyleaguefootball.com/player/17959/Derrick_Henry,RB,2016,14,267,28.8,110,490,5,15,13,137,0,0,99.2,7.085714285714286,0.04,8.928571428571429,4.454545454545454,9.133333333333333,10.538461538461538,5.016,0.8666666666666667,TEN,23,Young,4,
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,16,701,62.4,193,881,13,124,103,686,5,2,312.2,19.5125,0.056782334384858045,19.8125,4.564766839378239,5.532258064516129,6.660194174757281,4.943217665615142,0.8306451612903226,LAC,28,Prime,1,280.4
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,15,653,62.7,190,847,11,82,65,612,7,3,280.4,18.69333333333333,0.0661764705882353,18.133333333333333,4.457894736842105,7.463414634146342,9.415384615384616,5.363970588235294,0.7926829268292683,LAC,27,Prime,2,138.3
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,16,609,56.9,132,557,3,108,92,993,8,2,263.0,16.4375,0.04583333333333333,15.0,4.21969696969697,9.194444444444445,10.793478260869565,6.458333333333333,0.8518518518518519,LAC,25,Prime,6,143.3
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,14,348,40.6,106,554,2,53,39,404,3,1,143.3,10.235714285714286,0.031446540880503145,11.357142857142858,5.226415094339623,7.622641509433962,10.35897435897436,6.0251572327044025,0.7358490566037735,LAC,24,Young,12,93.4
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,10,411,57.9,116,530,1,65,54,403,2,0,138.3,13.830000000000002,0.016574585635359115,18.1,4.568965517241379,6.2,7.462962962962963,5.154696132596685,0.8307692307692308,LAC,26,Prime,21,263.0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,14,197,21.4,47,260,2,35,27,279,3,2,93.4,6.671428571428572,0.06097560975609756,5.857142857142857,5.531914893617022,7.9714285714285715,10.333333333333334,6.573170731707317,0.7714285714285715,LAC,23,Young,12,
9900098,Dalvin Cook,https://dynastyleaguefootball.com/player/9900098/Dalvin_Cook,RB,2020,14,669,70.7,312,1557,16,54,44,361,1,3,309.8,22.12857142857143,0.04644808743169399,26.142857142857142,4.990384615384615,6.685185185185185,8.204545454545455,5.240437158469946,0.8148148148148148,MIN,25,Prime,3,265.9
9900098,Dalvin Cook,https://dynastyleaguefootball.com/player/9900098/Dalvin_Cook,RB,2019,14,615,65.9,250,1135,13,63,53,519,0,2,265.9,18.99285714285714,0.04153354632587859,22.357142857142858,4.54,8.238095238095237,9.79245283018868,5.284345047923322,0.8412698412698413,MIN,24,Young,5,132.0
9900098,Dalvin Cook,https://dynastyleaguefootball.com/player/9900098/Dalvin_Cook,RB,2022,16,817,74.5,253,1136,8,55,38,295,2,3,216.1,13.50625,0.032467532467532464,19.25,4.490118577075099,5.363636363636363,7.7631578947368425,4.646103896103896,0.6909090909090909,MIN,27,Prime,8,178.6
9900098,Dalvin Cook,https://dynastyleaguefootball.com/player/9900098/Dalvin_Cook,RB,2021,12,582,71.7,235,1080,6,48,33,221,0,2,178.6,14.883333333333333,0.02120141342756184,23.583333333333332,4.595744680851064,4.604166666666667,6.696969696969697,4.597173144876325,0.6875,MIN,26,Prime,14,309.8
9900098,Dalvin Cook,https://dynastyleaguefootball.com/player/9900098/Dalvin_Cook,RB,2018,11,490,69.0,133,615,2,49,40,305,2,2,132.0,12.0,0.02197802197802198,16.545454545454547,4.62406015037594,6.224489795918367,7.625,5.054945054945055,0.8163265306122449,MIN,23,Young,13,59.9
9900098,Dalvin Cook,https://dynastyleaguefootball.com/player/9900098/Dalvin_Cook,RB,2017,4,169,65.0,74,354,2,16,11,90,0,1,59.9,14.975,0.022222222222222223,22.5,4.783783783783784,5.625,8.181818181818182,4.933333333333334,0.6875,MIN,22,Young,15,
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,15,713,71.2,322,1631,15,40,32,363,1,1,309.40000000000003,20.62666666666667,0.04419889502762431,24.133333333333333,5.065217391304348,9.075,11.34375,5.50828729281768,0.8,DAL,22,Young,1,
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,15,890,89.1,304,1435,6,95,77,567,3,2,288.7,19.246666666666666,0.022556390977443608,26.6,4.720394736842105,5.968421052631579,7.363636363636363,5.017543859649122,0.8105263157894737,DAL,24,Young,4,188.20000000000002
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,16,942,83.4,301,1357,12,72,54,419,2,2,284.59999999999997,17.787499999999998,0.03753351206434316,23.3125,4.5083056478405314,5.819444444444445,7.7592592592592595,4.761394101876675,0.75,DAL,25,Prime,4,288.7
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,16,773,66.4,219,915,10,62,46,270,2,1,211.5,13.21875,0.042704626334519574,17.5625,4.178082191780822,4.354838709677419,5.869565217391305,4.217081850533808,0.7419354838709677,DAL,27,Prime,7,195.7
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,15,787,72.4,244,979,6,73,52,338,2,5,195.7,13.046666666666665,0.025236593059936908,21.133333333333333,4.012295081967213,4.63013698630137,6.5,4.1545741324921135,0.7123287671232876,DAL,26,Prime,11,284.59999999999997
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,10,591,85.5,242,983,7,38,26,249,2,1,188.20000000000002,18.82,0.03214285714285714,28.0,4.06198347107438,6.552631578947368,9.576923076923077,4.4,0.6842105263157895,DAL,23,Young,6,309.40000000000003
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,14,526,55.3,223,866,12,21,17,92,0,0,176.29999999999998,12.592857142857142,0.04918032786885246,17.428571428571427,3.883408071748879,4.380952380952381,5.411764705882353,3.9262295081967213,0.8095238095238095,DAL,28,Prime,18,211.5
